"x"
-0.00029572
-0.00060648
0.00010272
0
0
0.00013193
0
0
-0.00029123
0
-5.9389e-05
-5.3306e-06
0
0
-0.00029141
0.0009669
0.00019462
-9.7533e-05
-3.0061e-05
0
7.2788e-05
0.0014762
0.00090205
0.00028246
0
-5.4569e-05
0
0
0
0
0.0032329
0.00060172
-0.00022583
0.0017202
7.812e-06
0
0
-2.6544e-06
0
0.00021321
0.00013868
0.0016435
0
-0.00046916
0.00065842
-0.00048781
9.2594e-07
0.00013175
0
-0.00013855
4.1101e-06
-0.00056042
1.0444e-05
0.00021022
0
0
0
0
0.00066432
0.00040263
-0.00060049
0
0
1.6674e-05
0.00012638
0
-1.4098e-05
-0.00010481
-0.00034102
0
0
0.00092102
-0.00043541
-0.00030379
0
-4.4198e-05
-3.7965e-05
-0.00021165
0.00037097
0
0
0
0.0023787
5.791e-05
0.0001416
1.188e-05
-0.0010169
1.3179e-05
0.00036707
-9.9271e-06
0
0
0
2.289e-06
-0.00092932
0
-0.00045427
0.00037101
0
0
0
0
0
0.00040941
0
-2.1145e-05
0.0013903
0
0
0
-0.00044682
8.7571e-06
0
0
0
0
0.0026187
-0.0010998
-0.00042997
0
7.7833e-07
0.00082707
-3.3209e-05
0
0
0.00044746
0.0013429
-0.0011016
0
-0.00012659
-2.1992e-05
0
0
0
0.00061524
0.00077539
2.9388e-05
0
0.00022133
0.00029713
0
-6.6702e-06
-0.00032788
0.00023108
2.9673e-06
0
1.6717e-05
0
0
0
-0.0010299
0
0
0.00010282
-2.7903e-05
2.3048e-07
0.00023524
1.0373e-06
0.00082984
0.00010498
0
-6.5999e-05
-0.0009533
2.4326e-05
0.00019187
0
-0.00013755
0.00059147
0.00041664
-6.5409e-05
0
9.2855e-06
-0.00010974
-7.4973e-05
-0.0011745
0
-0.00064825
0.00037886
0.00044217
0
-0.00031448
5.7476e-07
0
0.00043207
-0.0005467
0
-0.00053342
0.0015687
2.017e-06
0.00043344
0
2.1954e-05
0
0.00066564
6.6398e-07
3.2635e-05
-4.1892e-05
0
0
0
-0.00054031
-0.00060836
0.0004135
-0.00043501
-3.6482e-05
0
-0.00036221
-0.00035685
5.0359e-05
-0.00012643
0.00012963
4.4411e-05
0.0013529
0
-0.00050357
0
0.0001302
-0.00020518
0
-7.8605e-07
-0.00014743
9.8922e-05
0.0022265
-0.00030683
0.00042856
0.00092386
-3.6771e-05
-3.8039e-05
0.0035044
0
0.00056947
0
1.8721e-05
0
0
9.0073e-05
0.00028778
0.00017936
0.00019659
0.00082369
0
0
5.7171e-05
0.00017929
-0.0001043
0.00030899
0.00061236
0.0012141
-0.00024142
0
3.3866e-05
0
0
-0.00073473
0.00011652
1.4004e-05
0
4.4731e-05
-9.2575e-05
-0.00056651
-8.8542e-05
-0.00026048
-0.0011974
0
0
-0.00045041
-3.1566e-05
0.00030283
-5.7412e-05
-0.00045135
6.8361e-05
0.0019712
2.3858e-05
0
-0.00049338
-0.0003611
6.843e-05
0
0.00033051
0
0
-7.5135e-05
-0.00089523
0
-0.00099367
0
9.2275e-05
0
-6.4997e-05
-0.00095512
0
-0.00091349
-6.8134e-06
0.00034118
-0.00069972
-0.00018205
0.0005494
-0.0023692
0.00062695
0
0
0
0.00017413
-3.2e-06
7.7486e-06
-0.00072892
-0.0012845
0
-0.0017731
0
0.00050037
0.00060451
0
-3.1737e-05
4.0315e-05
5.5541e-05
2.9557e-05
-0.0001184
0
0
-0.0012348
-6.7164e-05
0.00071438
-0.00012959
-0.00038521
0.00013464
0.00018106
0.00013966
-0.00028145
0
1.9372e-05
6.8033e-05
-1.5592e-05
0.0013681
-0.00018794
-0.00062209
0
0.00093278
0.00021431
0
-0.00018236
0
-0.0002523
0
0.0004297
1.8815e-06
0
-0.00017462
-0.0011263
-0.00010185
-0.0010314
-0.00017279
0.00045459
1.0731e-05
0
0
0
0
5.6252e-06
0.0010256
-1.7333e-05
-4.1965e-07
0
1.121e-05
-0.00024806
-0.00032464
-9.0929e-06
0
-0.00042148
0
0
-0.001574
-3.619e-06
-4.3044e-05
6.4971e-05
0
-0.00019341
-0.00073403
-0.00010644
-1.0937e-05
0
-0.00058581
-0.0011896
0
0
-0.00010738
-0.00099926
-0.00070043
0
0
-0.0003119
0
0
0.00041938
0
9.2319e-06
-0.00049997
-0.00021836
0.0002175
8.6771e-05
-1.2792e-05
2.0247e-05
0.00018213
0.00015635
0
0
0.0018925
0.00092943
1.8176e-06
0
1.1994e-05
0
0
-0.00033637
0
0
-0.0007563
0.00033906
0
-2.0933e-05
0.0001228
0
-4.587e-05
-0.0011463
0.00026901
0.0009196
-0.00043862
-1.109e-05
3.5453e-05
0
0
0
0
0
0
6.4972e-05
0.00032046
0
0
0
0
-1.7971e-05
0
-0.0019655
-0.0011668
0
0
0
-3.837e-05
0
0
0.002402
-0.00077964
-6.6029e-05
-3.5233e-05
0
-9.912e-06
0
-8.0775e-05
0.001029
0
-0.00043596
-0.00015824
4.5037e-05
0
-8.1941e-05
-0.00019983
0.00047944
0.0022311
0
0
-0.00027996
0
-5.2304e-05
-8.7243e-06
-0.00069656
0
-3.0515e-05
0
0.00024271
0
0
0
-1.2808e-05
-0.00036444
0
0
0.0010705
0
8.7477e-05
0.00031199
-1.2758e-05
0
0
6.2126e-05
0.0015083
7.4552e-05
0.00034248
8.8081e-05
-4.9453e-05
0.0001729
0.00081007
-0.00066739
-0.00056041
0
-0.0002246
-0.0005006
0
2.4203e-06
0
0
0.00035185
0
0
-1.6117e-05
0.00010473
-0.00022176
0.00040705
0.00016769
0.0015356
0
0.00012634
-0.00021562
-2.5868e-05
0
-0.00028362
0
7.5241e-05
-6.8049e-05
-0.00091005
-0.00097713
-0.00065988
-5.071e-05
0
0
0
-0.0017763
0
0.0001187
0.00053543
-0.0014999
0
-7.4541e-05
0
0
-3.0556e-05
3.6091e-05
0
4.5149e-05
-0.00013262
-0.0005986
-0.00034139
-1.561e-05
-6.0271e-07
-4.5845e-06
-0.00018103
0.00017081
0.00012534
-0.00016423
-0.0014263
0
0
0.00014351
0.00085834
0
0
-0.00013614
0
0.0010088
0.0027067
-0.00036098
-0.00015846
0
-9.8514e-07
-0.00021667
-6.9223e-06
0.00021879
-2.5773e-05
0.0015571
0
-9.5423e-05
-0.00091048
3.828e-05
0.00021615
0
0
0
-0.00063054
2.6757e-06
0
-2.7739e-05
0.0015415
0
0
-0.00024574
-0.00019053
0
0.00083356
0
3.0054e-05
-0.0012283
-2.3762e-06
4.34e-05
0.00084464
8.7405e-06
-0.00013247
0
2.4152e-05
0
-0.00082998
0.0010221
0.00048152
-0.00038745
4.1607e-06
0
-9.6235e-05
-5.5654e-05
0
8.6775e-05
0
-0.0001863
0
0
0
0
0.00018631
0
0
0
0.00049785
0
0
0
0
2.6253e-05
-1.2586e-06
-0.00095509
-0.00020411
0.00012633
7.8757e-06
0.0010762
2.3288e-05
-3.4021e-05
-0.00059805
-0.00018839
0
-2.0767e-05
0
0.0011192
-0.0002293
0
0
-7.9773e-05
-2.1457e-06
-0.0001118
-0.00065099
0
0
0
0.00030918
0.00011117
-0.0011306
-0.00042825
0
0.00087986
0
-0.0001353
0
0.00074299
0
-0.0001496
0.00025175
0
0.00022401
-0.00056129
0
0
-3.3929e-05
0
0
0
0
-3.0458e-05
0
0.00037432
-0.00017058
4.596e-05
0.0014217
0
0.00025481
-0.00065888
4.172e-06
0
0.00025455
-0.00017187
0.00040954
-0.00022293
-0.00023511
0
0
5.5386e-05
-0.0012488
-2.1366e-05
0
-9.2933e-05
5.3473e-05
-1.4325e-05
4.8106e-06
-9.0804e-07
0.00018801
-6.3582e-05
0
7.0323e-05
-0.00011166
0
0
0
0
8.5482e-05
0
-1.4407e-05
-0.0004252
0.00020782
0
7.6463e-05
-0.00010914
-0.00031035
0
0.00027161
0.0003505
0
-0.00039045
0
1.7336e-05
-1.4494e-05
-5.8423e-05
0.00010975
2.4622e-05
0.00077703
0.00054726
0.0002863
2.5171e-05
-0.00013218
-6.726e-07
-5.1849e-06
0.00033522
-0.00040754
-0.00024324
3.3685e-05
-4.7528e-05
0
-0.00015254
-9.8089e-05
0
0.00011496
0
-0.00030206
0
0
0
0.00039487
-0.0015164
9.202e-05
0.00099795
0
0
0
7.8499e-05
0
-0.00025114
0
-7.4959e-05
-0.00046186
0
0
0
-0.00011159
0.00026525
0.0002155
2.8936e-05
0
-0.00015044
0
2.4667e-05
-2.4403e-07
-0.00016067
0
0
0.00040229
0.00046168
6.8441e-05
0
-4.0969e-08
0
9.119e-05
7.8353e-06
0
0
0
-2.3104e-05
-3.2706e-05
-0.00025522
3.5455e-05
-8.994e-05
0
-6.2845e-05
0
0.00021339
0.00034676
-0.00021082
-1.8306e-05
-2.6668e-05
3.2607e-05
0
0
-7.4262e-06
-0.00031279
0.00067349
0.00024612
6.8168e-05
0
0
3.2181e-06
-5.1343e-05
0.0010097
0.00022451
0
-0.00017452
0
3.3731e-05
0
0.00064996
0.0013014
0
-1.4208e-05
0.00011716
-0.00013738
-0.00071516
0.00029886
-0.00014855
0
-8.3048e-06
-0.0003003
-1.5313e-05
0
0
-1.3527e-05
8.9659e-05
-0.0011117
-0.00059491
0
-0.00047717
0.00027483
0.0015174
-0.00015101
0.00042051
0.0014367
0.00068584
0.00036633
-0.00040169
-1.8359e-05
0
-0.00054445
0.0013396
0.0001997
-0.00052984
0.00032913
9.3518e-05
-0.00017138
-9.027e-05
-7.4978e-06
-7.3755e-06
0.0002482
0.0010187
0.00083578
0.00015478
0
-0.00070986
-2.4116e-05
0.00051439
0
-0.00048886
-0.00012991
0
-5.7402e-05
-1.3481e-06
-0.00012479
0
0
0
0.00030777
0
0.001092
0
0
0.0001627
0.00063046
0.00073697
3.7837e-05
0
0.00073867
-2.4673e-05
-0.00020838
3.9625e-05
-0.0014657
-0.00031079
0
0.00099957
0
0.00034697
0
0
-0.0004016
0
0.00031931
0
0.00038516
7.9548e-06
0.00010956
0
0
1.2169e-05
0.00021593
-0.00024308
0.0020968
0
2.7798e-05
-0.00022405
0
-0.00084086
0.00057253
0
0.0012605
3.4947e-06
5.1324e-05
-0.00075603
0.00010611
0.00051736
0
-0.00021955
0.0012627
-0.0012783
-0.00037371
-0.0018065
0.0016261
0
-0.0004242
0
0
-0.00010589
-1.5326e-05
0
0.0017063
0.0008328
0.00042298
-0.00039222
0.00033776
0.00010394
-0.00039392
-6.7279e-06
0
-1.8142e-06
-0.00035071
0.00038461
0
-9.7935e-07
0
-0.00064746
-0.00011695
-2.4539e-06
2.5424e-05
0
0
1.3372e-05
-1.8487e-05
0
0
-3.4487e-05
-0.00072345
0.00080652
0
-9.5084e-08
0
-9.1121e-05
9.8947e-06
0
0
0.00072778
0
2.0605e-06
0
0
-7.3637e-05
0.0011932
0.0037978
-8.1826e-05
0.00021224
0
0
-0.00034662
-5.8212e-06
-6.8927e-05
-0.00015505
-0.0010896
0.00090081
0.00033531
0.00020691
0
-0.00055639
0
-0.00041173
0
0
-0.00011712
-4.1142e-05
0
0.0011654
-1.3327e-05
5.2694e-07
0.00025109
0
-3.2879e-05
-9.2902e-05
-7.1259e-05
-0.00050984
-5.2903e-06
-0.00029257
0
5.0231e-05
0
-0.00011565
0
0
-0.00017373
-0.00013567
-0.00022311
-0.00015592
2.9229e-05
0.00010403
-7.0409e-05
0
0.00080698
0
-1.6245e-05
-0.00015335
-9.6167e-05
4.8383e-06
0.00035763
2.2265e-06
-0.0013776
-0.0012021
0.00036485
-4.2872e-06
0
0
0
0
-0.00041193
1.7574e-06
0
0
-0.0003617
-2.5794e-05
0.00034786
0
-4.7074e-07
0
0.00017867
-3.6386e-05
5.3474e-06
0.00017128
-8.4743e-05
-1.8598e-06
0.00029706
-6.7178e-07
0
-0.00018108
-6.3956e-05
0
-3.8608e-05
0
-0.00052785
0.00027757
0.0022046
0
-1.3306e-05
0.00025678
0.00030116
-9.8367e-05
4.8129e-05
-0.00029561
0
9.211e-05
-0.00061082
0.00019477
0
0.0013356
-0.00019074
-7.8504e-05
0
6.9806e-05
0
-0.00037758
8.8664e-06
0
-0.00010991
-0.00018621
-4.2194e-05
0
0
-3.6877e-06
-0.00012293
-2.2256e-05
0
-6.7028e-05
-1.759e-06
-0.00023488
1.4437e-05
-3.1454e-05
-0.00051806
-0.00049623
-0.00038695
9.6431e-05
-7.7135e-06
-0.00010847
0
-2.4127e-06
2.6716e-05
0.0009935
-0.000242
-0.0013197
5.1586e-07
-0.0028352
0
0.0019589
0.00040219
-0.00037816
-8.8154e-05
2.244e-05
0.00063715
0
0
0
0
0
0.00072823
0.0016783
0
0.00079173
0
0
-0.00019315
-0.00020353
-0.00014521
0.00012571
-0.00049404
-0.00073356
-0.00018514
-0.0015579
0
0.001619
-0.0011165
3.9037e-05
-0.00013252
0
0
-0.00051958
-0.00022403
-0.00021585
-1.6346e-05
-0.00011803
-0.00028749
-0.00011783
0.00017589
0.00017882
-3.1141e-05
-0.00033797
0.0032357
0
0.0025098
0.00049837
0
0
-0.00050087
-0.00067868
0
0.00023425
-0.00074005
4.4836e-05
2.4581e-05
-4.2588e-05
-0.00015384
-2.1292e-05
3.8774e-06
-0.00026819
0
-0.00047962
0.00031353
0
-0.0010653
0.00017513
0.0033044
0
0.00021366
3.2906e-05
-0.0001897
4.4463e-05
0.00040301
-0.0016628
0
0.0010203
0.00055001
0
0.0011818
0
0
0
1.2101e-05
0
-0.00036703
0.0013595
0.00018794
1.4512e-06
0
-0.00030944
-0.00039818
0.00088713
0.00012953
-0.00039748
-1.2053e-05
0.00031268
0
-0.00016704
0.0035445
-0.0020487
6.6173e-05
0.0002215
8.3439e-05
0.00020815
0.00028442
0
-2.5729e-06
-5.721e-07
2.6749e-05
6.5619e-05
-9.3983e-06
-0.00057969
0.00055194
1.4489e-05
5.7151e-05
-0.00031942
0
-4.5273e-05
-0.00037767
0
-0.0003027
0
-6.3554e-05
0
-5.6945e-05
0
-0.00020668
0.0002423
-0.00015999
-0.00030517
-0.00022334
0
0.00013122
-0.0012654
-3.379e-05
0
-0.00079816
0
-0.00076582
0.00081648
0
-0.00022948
0.00095216
-0.00043168
0.00053952
-0.00059567
0
0.0013854
0
3.0797e-06
4.4663e-05
-0.00047458
0.00036225
0
-0.00015417
-0.0013402
-0.00049384
-0.00023507
0
0
-3.8062e-05
-0.0010903
0.00041211
0
-0.0010877
-0.00012763
0
0.00053819
-0.00055871
0
-0.0011635
-0.0015733
1.3798e-06
0
0.00012444
-0.00036557
0.00016738
0
-3.1455e-05
-0.00031113
0
0
0
0.0011744
0.00028702
2.4178e-06
0
3.6642e-07
3.7482e-05
-0.0013375
0
0.00052817
-0.00058993
0.00016938
0.0012165
9.0419e-05
0
0
-0.00034704
-0.00029708
0
0
-0.00036893
-7.9557e-07
0
7.3448e-05
0.0001992
0
0.00071668
-8.4565e-05
0
0
0.00078956
0
0.00020684
-0.00015719
3.3373e-05
-0.00011222
-0.0008493
0
0
-0.00035119
-9.8533e-05
0
-5.4898e-05
0.00034522
-0.00051291
-8.284e-05
-0.00066531
0
0
-0.0002664
-0.00062792
0
3.4397e-05
-0.00059904
-0.00020421
-4.9015e-05
-0.002454
6.1597e-05
0
-0.00011013
-0.0006497
0
0.00060543
0
0
0
-0.00050386
0.00053828
0
0.00028481
0
-5.6991e-05
0
0.00075629
-0.00048216
-0.00012109
0.0012556
-8.2985e-05
0
-0.00013889
-2.9562e-06
0
0.0016664
2.9245e-05
0.0020556
0
0.00043653
0
-0.00055852
-0.00020445
0
0
3.8621e-07
-0.00050524
-0.00039531
-0.00012127
0
0.0010276
-3.9633e-05
-3.0367e-06
0.00095414
0
-0.0014157
-5.3711e-05
0
0
0
-0.00053626
1.9379e-05
0
0
-0.00020013
-0.0010667
0
-0.00013021
0.0003859
-0.00012577
0
0
0.00062497
-7.0737e-05
0
-3.5318e-05
0
-0.00031948
0
3.6529e-05
0.00039026
-1.6282e-05
-2.9756e-05
0.00033597
0.00027382
0
0
0
0
0
1.5846e-05
0
6.6021e-05
0
-0.00024029
0.00060592
1.3883e-05
0
1.3359e-05
0
0.00090735
0.0005606
0
0.0010089
-1.6351e-05
0
0
-5.2468e-05
-0.00010948
7.9417e-05
-0.00065191
0
0
-5.8076e-05
0.00014069
0.00019984
6.6023e-05
-1.7205e-06
-3.8919e-07
0.00062212
0
4.3878e-07
0.00030539
0
-0.0010873
0.0011431
0.00051985
-0.00015662
-0.0020113
-0.0006354
0.00027176
-0.00013534
-6.7746e-06
0
-0.0025212
1.2071e-05
-0.0020702
3.4082e-05
-0.00029672
-1.4137e-05
0
0
-0.00082428
0
0
0.00018327
0.00016406
8.8147e-05
-0.00047026
5.3734e-05
0
8.28e-05
0.0016985
0.00041703
0
-0.00012429
0
0.00018309
-0.0011464
4.3939e-06
6.8797e-05
0
0.00052048
0.0001155
-4.4803e-05
-7.461e-05
0.00010345
-0.00015157
0.00017373
-0.0017038
0
-0.00021339
-8.6946e-06
-0.00047741
-0.00024188
8.7747e-07
-0.00032019
-0.0010108
0
0.00010059
0
0.00025437
0
0
-0.00011126
3.7479e-05
0.00030985
7.5848e-05
0.00054691
0.00011796
2.2825e-05
-3.7175e-05
0
0
1.0095e-05
0
3.5142e-06
0
0
0
0.00077009
-0.00076808
3.7856e-05
-0.00067091
0
0.00016248
-0.00082006
0
-6.6708e-05
-7.0591e-05
0.00021275
-0.00061055
-0.001328
-0.0011824
0.00094208
-0.0005055
0.00037717
-0.00071171
0.002581
2.3803e-06
5.774e-06
0
-5.1468e-06
0.0017643
-1.9913e-06
-0.0004833
-0.00032096
0.00062572
1.3424e-05
2.8387e-05
9.155e-06
-6.5544e-05
9.324e-05
0.00023809
-0.00029498
-8.0887e-05
3.7094e-06
-0.00016788
3.7504e-06
0
-0.00021701
-9.3113e-06
5.0409e-05
0
2.8887e-05
0
0.00028054
2.9831e-05
0.00034687
0.00011686
0
0
0
0.00034609
0
-2.5711e-06
0
9.905e-05
0
0.00017851
0.00059939
-0.00066106
0.0028965
-0.00064659
-0.00070127
-0.00035954
0
4.2487e-06
-0.00059238
0.00034334
0.00052961
1.9782e-05
8.1095e-05
-8.5019e-05
0.00095757
0
0
0
0
-0.00015937
-0.00019466
-0.00014261
-1.1951e-06
0.00018959
-5.0909e-05
-0.00018463
0
-0.0010308
0.00039778
0
-0.00063719
-0.00017914
0
-1.4562e-05
-5.4791e-05
-0.00023676
-0.00061673
4.7694e-05
-4.809e-06
0
-0.0016712
-7.2498e-06
8.3085e-05
-0.00015086
1.9013e-07
0
0
0
0
-0.00046814
-0.00016641
-0.00040471
0
0.0010754
0.00046413
-0.00016453
-0.0003002
-8.5752e-06
7.0053e-05
6.5507e-05
0
-0.00037665
-0.00038594
-0.0015087
0
3.0848e-05
-9.4259e-05
4.9399e-05
1.2271e-05
-0.00058001
-0.00011038
0
-7.2119e-08
0.001195
-5.1216e-05
0.001468
0.00066176
0.0003037
-6.4714e-05
0.0014268
7.3035e-06
-0.00016095
-0.00067398
0
0.00031141
-1.8487e-05
-0.00020502
0
0
0
0
0
0
-0.0023207
0
0
-0.00026825
0
0.0014647
0
-0.00014455
0
-0.00034205
-0.00036414
0.0010489
6.1719e-05
6.6491e-05
0.00027009
0
0.00022693
0.00025974
6.9407e-06
0.0011105
-0.0003739
-7.3516e-05
-0.0010875
-0.00032138
1.8645e-05
0
0
0.00061604
1.4715e-06
-0.002386
0.00026814
7.0197e-05
0
0
-0.00027599
-6.447e-05
0
-2.3531e-05
0.00025473
-1.9942e-05
-0.0015409
-0.00029264
-5.5526e-05
-9.0913e-05
-4.5966e-05
-0.00029646
0
0
0.00018091
0.00049672
0
0
0
0
0
0
-7.9153e-05
-0.0003123
0.00010182
-0.00020062
0.00062411
0
0
0
-0.00012683
0.0001417
-0.00025805
0
0
-0.00022865
-0.0001077
1.8864e-05
-3.8224e-06
0
7.8826e-06
-0.0011169
0.001906
-6.919e-05
-7.6497e-06
1.4715e-07
0
-0.00046622
-0.00033958
0.0010345
0.0022175
0.00073549
0.0010916
-0.00014665
0.00059601
-0.00010265
0.00042169
0.00013442
2.6692e-07
0.00068113
-0.00020865
0
0.00019084
0.00022089
0
0.002303
0
-0.0003598
0
-3.9121e-05
0
0
0.00039179
0
-0.00070391
0
4.5927e-06
3.37e-05
0
0.00020538
-0.00064716
0
0
0.00024083
0.00079476
4.4241e-06
0.00049221
0.00099462
8.6404e-05
0
0
-0.00021062
0
0.00063957
5.4898e-06
0.0018252
0.0007017
0.0011294
5.0875e-05
4.8178e-05
0
0
-4.962e-06
0.0012174
0
-0.00029177
0.00015543
0
-0.00016767
0
-6.4597e-05
-0.00026184
0
4.3148e-06
0.00031941
0
-8.0325e-05
0.00047216
-3.6173e-05
0
0
0.00010307
0.001201
-3.927e-07
9.0832e-06
6.4829e-07
-0.00066664
1.9631e-05
-0.00025595
-5.0088e-05
-0.00089259
0
-0.00024702
0.0010637
0.0015821
-0.00063496
2.7462e-05
-7.9743e-05
0
0
-0.00050778
0.00055443
-1.2702e-06
0
-9.4933e-05
-0.00013495
-0.0013561
-0.00016579
-6.3584e-05
-3.7283e-05
0.00024319
0
0.00018181
0
-0.00045359
-0.00036523
0
0.00053748
6.6154e-05
-4.9482e-05
-0.00040614
0.00018455
0.00032116
-0.00074576
0.0011605
-0.00018291
-0.0003644
0.0001731
0.00039401
-0.00056668
0
8.5612e-06
0
-0.00018585
-0.00015256
0
0.0016053
0.00067935
0.00016412
8.5025e-05
-0.00049727
-0.00072219
0.00017476
0
0.001165
0
-7.3897e-05
-0.00015687
0
0
-0.0001702
-0.00028532
-4.2539e-06
-0.00057453
-0.00052774
-0.0016178
-0.0010044
9.4334e-05
0
0
-3.8099e-05
0
0
0
0.0024177
4.7591e-05
-0.00020179
0.00030533
0.00045763
-3.0794e-05
0
-4.6318e-05
-0.00042474
0.0001848
0.00024236
9.5183e-05
0
-4.3532e-05
9.4315e-05
0
-1.3723e-05
0
0.00011881
0
7.3379e-05
-0.0010721
0
-0.00070803
8.3576e-05
-0.0013946
0
0
0
0.00015451
0
-0.00065123
0
-5.9868e-05
-0.00023756
0.00010783
0.0010658
-0.00024144
0
-1.2086e-05
5.2497e-05
1.4484e-05
0.00019556
0.00015489
0.00015115
-0.00018647
-2.2967e-06
-0.00012745
-0.00014838
