-340.225652446668,191.992079715644
-166.20147436048,101.976382038599
-115.585029880827,47.1411187828771
-358.089464650524,318.767340691177
441.436686980572,-558.701225699442
209.983388191292,-88.1846541955473
-245.427930605233,210.209715407112
79.017555281213,-110.995333320545
490.321535778849,-480.635086949969
-152.288400396289,302.352417534974
894.855474680772,-289.590353478607
95.3178311121214,-365.060985321685
196.367873270701,-251.438925599426
71.9277572706414,-21.7845609125034
16.0886585286959,-144.539325614401
-289.174765620205,460.582008316678
-250.823261315135,210.328561897499
-16.9912384221109,-181.515538612143
326.234900312587,-221.994711772227
-77.023523175111,94.3835755084112
286.710388388724,-318.150711841405
166.505773759099,-16.2016431064675
44.2848937589983,-3.51113991469302
-78.1402921421413,-186.225221047915
165.722231278241,-278.387927585603
502.517486675551,-196.402729733363
134.925825987518,587.346485360057
42.4040785561285,-103.817548762172
-355.280565208018,-206.095841581652
28.7179627228868,238.301288460959
-79.0255608327089,318.99581308351
-254.518241700914,296.318462814776
-197.330534610165,232.863203438339
-173.138418914965,68.4996502900116
530.922689770827,-386.235590510537
63.4988436482276,110.32577715466
-10.5541985769925,368.909610040136
-55.9554926658824,428.005054805947
23.6715223817406,227.02228578522
504.257301831454,-579.589962681591
178.677747066129,-219.66203133296
-372.559772469179,257.93614161792
628.025053632108,89.0351467309982
376.85877387879,154.14841407223
440.315738226202,-40.741256509605
-3.40130590575629,-331.795559611895
-88.3041655360158,-225.23829426046
26.1159787365591,-22.3804977093537
90.3990177307529,49.9197751208556
-77.9038617395117,280.606423921413
-384.311662723059,503.802839021186
-90.3335698118912,149.581787027647
127.217055931806,-119.53615198734
-159.559120680951,-116.664629834319
-276.70286087228,473.692815046174
-230.503871136991,343.036333740071
-238.292770012421,148.047884397379
139.545383992275,-121.572063722826
133.395083619101,216.768276315726
128.427849110347,-202.50309664631
-130.462267802374,-102.247500522987
-350.619489362036,565.531356016442
-379.951094482117,158.852877807899
-177.961147046172,-81.9568878276014
410.534741770352,19.8283230762525
-55.2984831890259,0.948306566138528
-145.727693434377,-187.569914821366
65.4662578052621,-218.707228561038
-312.817481722549,585.142824409403
113.914825983674,-120.300052537294
476.931241527721,225.758179030717
324.202672285277,-218.848160055985
537.116983671925,122.134194649227
128.053881598736,607.667153164478
-11.4149175408941,281.057973890456
278.724968346422,-122.443014401074
348.800335778985,-435.103961929288
-186.697414099926,389.265416644157
227.353760990073,-281.985055771119
110.646310099706,152.287861275153
241.285747882631,-647.939311622704
-28.0734823578278,66.9015302611423
571.366581419795,-220.221942914708
-176.293116689684,101.929590543839
-278.756121460872,535.823947704671
-557.552977154079,501.272336088312
-108.265515882739,-18.3330590085702
200.946174555943,-332.751079483172
160.143358201077,59.5942212015543
170.685383799081,-273.192877601745
50.3040840573135,92.6274457662576
288.818099614016,332.204528577177
-460.442166140611,511.454219632227
84.7010266920122,9.72067262357672
345.877662445009,-116.943057638162
9.09021403461467,-159.654208361317
288.367175927282,-395.759484191047
263.957390480657,-137.774621820754
107.796548002121,-188.688870046417
-13.9535002982045,353.389296035521
380.443579783465,-207.397622963038
40.9778973856683,-174.870369333097
-85.9577932427368,-109.059708351575
19.9366203616219,-11.8844679217809
287.132815012992,-222.782360634689
-75.176185105474,122.266863938609
290.095306984048,-267.359722904029
244.480855409428,-258.637819642147
-211.454651722531,424.11946863279
-331.557105684108,-30.5346883963384
-79.2173439445631,21.3084217122654
